08. Fuencarral-El Pardo;08. Fuencarral-El Pardo;"4.120,34";"4.262,12";"3.970,08";"109,99";"122,48";"102,85";100;"103,44";"96,35";"4.163,08";"4.561,46";"3.701,8";"117,49";"136,43";"100,4";100;"109,57";"88,92";"3.640,95";"4.020,36";"3.209,18";"110,98";"122,54";"97,82";100;"110,42";"88,14";"3.383,57";"3.455,43";"3.347,27";"104,28";"106,49";"103,16";100;"102,12";"98,93";"3.278,91";"3.311,91";"3.262,57";"106,44";"107,51";"105,91";100;"107,51";"105,91";"3.167,17";"3.579,9";"2.785,52";"121,19";"136,98";"106,58";100;"113,03";"87,95";"2.519,05";"2.752,36";"2.315,53";"107,27";"117,21";"98,61";100;"109,26";"91,92";"2.790,6";"3.149,79";"2.370,02";"119,18";"134,52";"101,22";100;"112,87";"84,93";"2.667,45";"2.947,04";"2.512,29";"79,08";"87,17";"2.512,29";100;"110,48";"94,18";"2.872,7";"3.050,88";"2.635,07";"111,07";"128,57";"99,9";100;"106,2";"91,73";"3.133,12";"3.330,1";"2.921,25";109;"130,08";"99,21";100;"106,29";"93,24";"3.311,77";"3.313,84";"3.310,43";"102,47";"102,54";"102,43";100;"100,06";"99,96";"3.532,33";"3.473,77";"3.572,29";"104,95";"119,23";"102,85";100;"98,34";"101,13";"3.704,16";3.880;"3.609,65";"106,39";"122,15";"101,05";100;"104,75";"97,45";"4.037,31";"4.533,67";"3.751,29";"110,87";"125,52";"102,81";100;"112,29";"92,92";"4.054,52";"4.186,43";"4.001,37";"103,95";"117,98";"100,89";100;"103,25";"98,69";"4.480,81";"5.287,45";"4.097,63";"110,35";"132,94";"100,52";100;118;"91,45";"4.594,85";"5.114,73";"4.388,6";"101,51";"115,13";"96,57";100;"111,31";"95,51";"5.417,12";"5.878,37";"5.230,86";"102,49";"116,6";"98,07";100;"108,51";"96,56"
08. Fuencarral-El Pardo;081. El Pardo;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.162,86";0;"2.162,86";"83,63";0;82;100;0;100;"2.076,97";0;"2.076,97";"72,26";0;"70,53";100;0;100;"2.430,23";0;"2.430,23";"75,2";0;"75,2";100;0;100;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;100;0;0;"3.021,76";0;"3.021,76";"82,98";0;"82,82";100;0;"2,27";"3.326,83";0;"3.362,34";"85,29";0;"84,78";100;0;"2,17";"3.282,62";0;"3.282,62";"80,85";0;"80,52";100;0;"1,98";"3.124,98";0;"3.124,98";"69,04";0;"68,77";100;0;"1,52";"3.704,98";0;"3.704,98";"70,09";0;"69,47";100;0;"1,31"
08. Fuencarral-El Pardo;082. Fuentelarreina;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;100;0;0;"3.010,15";0;"3.010,15";"104,73";0;"102,22";100;0;100;"3.580,61";0;"3.580,61";"110,79";0;"110,79";100;0;100;"3.762,46";0;"3.762,46";"111,79";0;"108,33";100;0;100;"4.204,21";0;"4.411,07";"120,75";0;"123,49";100;0;"104,92";"3.740,43";0;"3.695,88";"102,71";0;"101,29";100;0;"98,81";"4.274,97";"4.052,17";"4.683,44";"109,6";"114,2";"118,09";100;"94,79";"109,55";"4.462,11";0;"4.439,7";"109,89";0;"108,91";100;0;"99,5";"4.597,66";0;"4.597,66";"101,57";0;"101,17";100;0;100;"5.341,25";0;"5.341,25";"101,05";0;"100,14";100;0;100
08. Fuencarral-El Pardo;083. Peñagrande;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.292,43";0;"2.309,64";"88,64";0;"87,56";100;0;"100,75";"2.836,61";"3.546,89";"2.720,53";"98,69";"138,55";"92,39";100;"125,04";"95,91";"3.296,22";"3.816,65";"3.119,41";"101,99";"118,09";"96,52";100;"115,79";"94,64";"3.449,96";"2.817,05";"3.504,14";"102,51";"96,69";"100,89";100;"81,65";"101,57";"3.371,99";"3.230,95";"3.421,95";"96,85";"101,71";"95,8";100;"95,82";"101,48";"3.554,93";"3.402,4";"3.589,43";"97,62";"94,2";"98,37";100;"95,71";"100,97";"3.992,9";"4.378,68";"3.912,74";"102,37";"123,4";"98,65";100;"109,66";"97,99";"4.013,27";"3.324,99";"4.061,23";"98,84";"83,6";"99,62";100;"82,85";"101,2";"4.647,79";"6.197,95";"4.295,26";"102,68";"139,51";"94,52";100;"133,35";"92,42";"5.467,26";"6.732,75";"5.163,55";"103,43";"133,55";"96,81";100;"123,15";"94,44"
08. Fuencarral-El Pardo;084. Pilar;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.331,46";"2.244,85";"2.377,1";"90,15";"94,6";"90,12";100;"96,29";"101,96";"2.663,66";"2.610,69";"2.687,97";"92,67";"101,98";"91,28";100;"98,01";"100,91";"3.162,58";"3.276,47";"3.133,02";"97,86";"101,38";"96,94";100;"103,6";"99,07";"3.435,9";"3.340,72";"3.475,77";"102,09";"114,66";"100,07";100;"97,23";"101,16";"3.347,02";"3.252,93";"3.368,82";"96,13";"102,41";"94,31";100;"97,19";"100,65";"3.436,49";"3.379,54";"3.455,67";"94,37";"93,57";"94,71";100;"98,34";"100,56";"3.788,2";"3.681,61";"3.818,93";"97,12";"103,75";"96,29";100;"97,19";"100,81";"3.957,97";"3.791,89";"4.022,55";"97,48";"95,34";"98,67";100;"95,8";"101,63";"4.318,47";"4.198,02";"4.389,39";"95,4";"94,5";"96,59";100;"97,21";"101,64";"5.064,58";"5.086,99";"5.054,77";"95,82";"100,9";"94,77";100;"100,44";"99,81"
08. Fuencarral-El Pardo;085. La Paz;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.802,87";0;"2.790,71";"108,37";0;"105,8";100;0;"99,57";"2.922,4";"2.120,8";"3.010,16";"101,67";"82,84";"102,22";100;"72,57";103;"3.371,77";0;"3.420,08";"104,33";0;"105,82";100;0;"101,43";"3.643,28";0;"3.674,34";"108,25";0;"105,79";100;0;"100,85";"3.377,56";0;"3.403,29";"97,01";0;"95,28";100;0;"100,76";"3.672,89";0;"3.680,06";"100,86";0;"100,86";100;0;"100,2";"3.969,93";0;"3.981,44";"101,78";0;"100,39";100;0;"100,29";"3.800,94";0;"3.818,86";"93,61";0;"93,68";100;0;"100,47";"4.250,25";"4.190,75";"4.268,52";"93,89";"94,33";"93,93";100;"98,6";"100,43";"5.106,44";"4.970,77";"5.141,7";"96,61";"98,6";"96,4";100;"97,34";"100,69"
08. Fuencarral-El Pardo;086. Valverde;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.036,67";"3.318,64";"2.667,84";"117,41";"139,85";"101,14";100;"109,29";"87,85";"3.350,75";"3.666,28";"2.785,27";"116,58";"143,21";"94,59";100;"109,42";"83,12";"2.802,72";"2.471,89";"3.043,6";"86,72";"76,49";"94,17";100;"88,2";"108,59";"3.482,97";"3.885,97";"3.229,81";"103,49";"133,37";"92,99";100;"111,57";"92,73";"3.454,15";"3.392,55";"3.479,13";"99,21";"106,8";"97,4";100;"98,22";"100,72";"4.408,98";"5.140,66";"3.578,92";"121,07";"142,33";"98,09";100;"116,6";"81,17";"4.003,8";"4.673,4";"3.656,08";"102,65";"131,71";"92,18";100;"116,72";"91,32";"3.852,75";"4.294,88";"3.664,09";"94,89";"107,98";"89,88";100;"111,48";"95,1";"4.046,65";"4.252,06";"3.987,48";"89,4";"95,71";"87,75";100;"105,08";"98,54";"4.878,72";"5.192,64";"4.802,08";"92,3";103;"90,03";100;"106,43";"98,43"
08. Fuencarral-El Pardo;087. Mirasierra;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.975,44";"2.908,88";"3.394,26";"115,05";"122,59";"128,68";100;"97,76";"114,08";"3.107,57";"2.873,41";"3.650,01";"108,12";"112,24";"123,95";100;"92,46";"117,46";"3.897,4";"3.637,21";"4.267,97";"120,59";"112,54";"132,06";100;"93,32";"109,51";"3.097,57";"2.686,97";"4.314,16";"92,04";"92,22";"124,21";100;"86,74";"139,28";"4.012,29";"3.634,93";"4.576,16";"115,24";"114,43";"128,11";100;"90,59";"114,05";"4.464,42";"4.304,45";"4.642,48";"122,6";"119,18";"127,24";100;"96,42";"103,99";"4.281,56";3.345;"5.060,98";"109,77";"94,27";"127,61";100;"78,13";"118,2";"6.127,26";"6.609,21";"5.262,23";"150,9";"166,17";"129,08";100;"107,87";"85,88";"5.841,08";"6.175,86";"5.533,09";"129,04";"139,02";"121,76";100;"105,73";"94,73";"6.402,83";"6.327,05";"6.504,26";"121,13";"125,5";"121,95";100;"98,82";"101,58"
08. Fuencarral-El Pardo;088. El Goloso;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.970,38";"4.023,12";0;"153,52";"169,54";0;100;"101,33";0;"3.856,25";"3.816,97";"4.167,55";"134,16";"149,1";"141,53";100;"98,98";"108,07";"4.000,59";"3.841,54";"5.007,87";"123,79";"118,86";"154,95";100;"96,02";"125,18";"5.244,35";"5.401,74";"4.848,94";"155,82";"185,4";"139,61";100;103;"92,46";"5.197,95";"5.308,78";"4.813,72";"149,3";"167,13";"134,76";100;"102,13";"92,61";"5.364,9";"5.221,05";"5.592,29";"147,32";"144,56";"153,27";100;"97,32";"104,24";"5.565,28";"5.412,74";"5.842,12";"142,68";"152,54";"147,3";100;"97,26";"104,97";"5.731,1";"5.647,05";"5.904,01";"141,15";"141,98";"144,83";100;"98,53";"103,02";"5.882,25";"5.822,4";"5.942,1";"129,95";"131,06";"130,76";100;"98,98";"101,02";"7.247,17";"6.957,66";"7.479,91";"137,11";"138,01";"140,24";100;"96,01";"103,21"
09. Moncloa-Aravaca;09. Moncloa-Aravaca;"4.239,2";"4.190,07";"4.314,68";"113,16";"120,41";"111,78";100;"98,84";"101,78";"4.224,57";"4.199,43";"4.248,29";"119,22";"125,6";"115,22";100;"99,4";"100,56";"3.637,82";"3.958,46";"3.409,96";"110,88";"120,65";"103,94";100;"108,81";"93,74";"3.653,42";"3.848,82";"3.510,51";"112,6";"118,62";"108,19";100;"105,35";"96,09";"3.774,48";"4.066,53";"3.519,93";"122,52";132;"114,26";100;132;"114,26";"3.476,55";"3.995,8";"3.019,69";"133,03";"152,89";"115,54";100;"114,94";"86,86";"2.797,09";"3.073,67";"2.593,69";"119,11";"130,89";"110,45";100;"109,89";"92,73";"2.725,38";"2.648,78";"2.757,64";"116,4";"113,13";"117,77";100;"97,19";"101,18";"2.785,97";"2.709,91";"2.809,17";"82,59";"80,15";"2.809,17";100;"97,27";"100,83";"3.058,18";"3.320,89";"2.916,11";"118,24";"139,95";"110,55";100;"108,59";"95,35";"3.398,57";"3.499,46";"3.358,14";"118,24";"136,7";"114,04";100;"102,97";"98,81";"3.754,98";"3.916,07";"3.686,56";"116,19";"121,17";"114,07";100;"104,29";"98,18";"3.952,35";"4.338,93";"3.873,82";"117,43";"148,92";"111,53";100;"109,78";"98,01";"3.961,3";"4.636,92";"3.757,32";"113,78";"145,98";"105,19";100;"117,06";"94,85";"4.451,38";"6.622,68";"3.910,39";"122,24";"183,36";"107,17";100;"148,78";"87,85";"4.512,62";"5.499,05";"4.326,81";"115,7";"154,97";"109,09";100;"121,86";"95,88";4.643;"5.394,9";"4.541,03";"114,35";"135,64";"111,39";100;"116,19";"97,8";"5.088,08";"5.718,04";"4.938,41";"112,4";"128,71";"108,67";100;"112,38";"97,06";"5.869,93";"6.730,03";"5.693,62";"111,05";"133,49";"106,75";100;"114,65";97
09. Moncloa-Aravaca;091. Casa de Campo;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.549,87";"2.280,04";"2.764,74";"98,59";"96,09";"104,81";100;"89,42";"108,43";"2.826,96";"2.594,2";"2.975,09";"98,35";"101,34";"101,03";100;"91,77";"105,24";"3.179,25";"3.291,18";"3.136,31";"98,37";"101,84";"97,04";100;"103,52";"98,65";"3.339,15";0;"3.419,56";"99,21";0;"98,45";100;0;"102,41";"3.420,86";0;"3.472,16";"98,26";0;"97,2";100;0;"101,5";"3.758,61";"3.209,65";"3.895,85";"103,21";"88,87";"106,77";100;"85,39";"103,65";"4.134,56";"4.080,53";"4.148,06";106;115;"104,59";100;"98,69";"100,33";"4.250,27";"3.877,62";"4.331,28";"104,68";"97,49";"106,25";100;"91,23";"101,91";"4.444,8";"4.454,27";"4.442,58";"98,19";"100,26";"97,76";100;"100,21";"99,95";"5.378,62";"5.646,52";"5.294,9";"101,76";112;"99,27";100;"104,98";"98,44"
09. Moncloa-Aravaca;092. Argüelles;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.569,78";"3.613,41";"3.548,76";"138,03";"152,28";"134,54";100;"101,22";"99,41";3.994;"3.710,54";"4.131,9";"138,96";"144,94";"140,32";100;"92,9";"103,45";"4.496,86";"4.678,2";"4.444,09";"139,14";"144,75";"137,51";100;"104,03";"98,83";"4.784,89";"4.879,82";"4.755,73";"142,17";"167,49";"136,92";100;"101,98";"99,39";"5.166,85";"5.180,39";"5.161,6";"148,4";"163,08";"144,5";100;"100,26";"99,9";"6.065,12";7.578;"4.817,79";"166,55";"209,81";"132,04";100;"124,94";"79,43";"5.856,06";"6.643,97";"5.535,97";"150,14";"187,24";"139,58";100;"113,45";"94,53";"5.730,29";"5.681,51";"5.746,39";"141,13";"142,85";"140,96";100;"99,15";"100,28";"6.425,21";"6.875,25";"6.212,14";"141,94";"154,76";"136,7";100;107;"96,68";"7.554,87";"8.220,88";"7.268,41";"142,93";"163,07";"136,28";100;"108,82";"96,21"
09. Moncloa-Aravaca;093. Ciudad Universitaria;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.859,39";0;"2.859,41";"110,56";0;"108,4";100;0;100;"3.407,75";0;"3.417,45";"118,56";0;"116,06";100;0;"100,28";"4.134,58";0;"4.132,75";"127,93";0;"127,88";100;0;"99,96";"4.360,67";0;"4.362,82";"129,56";0;"125,61";100;0;"100,05";"3.755,05";0;"3.755,05";"107,85";0;"105,12";100;0;100;"4.319,97";5.824;"4.022,14";"118,63";"161,25";"110,23";100;"134,82";"93,11";"4.486,39";0;"4.451,59";"115,02";0;"112,24";100;0;"99,22";"4.531,6";0;"4.353,68";"111,61";0;"106,8";100;0;"96,07";"5.356,93";"4.980,01";"5.399,76";"118,34";"112,1";"118,83";100;"92,96";"100,8";"5.822,75";"5.624,2";"5.871,13";"110,16";"111,56";"110,08";100;"96,59";"100,83"
09. Moncloa-Aravaca;094. Valdezarza;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"2.063,44";"2.615,76";"1.951,8";"79,78";"110,23";"73,99";100;"126,77";"94,59";"2.454,55";"3.094,46";"2.339,63";"85,4";"120,88";"79,45";100;"126,07";"95,32";"2.872,01";"3.206,91";"2.793,62";"88,87";"99,23";"86,44";100;"111,66";"97,27";"3.187,92";"3.810,93";"3.035,11";"94,72";"130,8";"87,38";100;"119,54";"95,21";"3.224,64";"4.156,63";"2.899,27";"92,62";"130,86";"81,17";100;"128,9";"89,91";"3.004,08";0;"2.974,95";"82,49";0;"81,53";100;0;"99,03";"3.238,76";"3.734,54";"3.174,25";"83,04";"105,25";"80,03";100;"115,31";"98,01";"3.303,39";0;"3.304,36";"81,36";0;"81,06";100;0;"100,03";"3.683,14";0;"3.663,1";"81,37";0;"80,61";100;0;"99,46";"4.484,04";0;"4.492,18";"84,83";0;"84,22";100;0;"100,18"
09. Moncloa-Aravaca;095. Valdemarín;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.875,55";0;"3.838,88";"149,85";0;"145,53";100;0;"99,05";"3.906,57";0;"3.847,92";"135,91";0;"130,67";100;0;"98,5";"4.022,4";"4.171,04";"3.974,84";"124,46";"129,06";"122,99";100;"103,7";"98,82";"4.806,85";0;"4.788,7";"142,82";0;"137,87";100;0;"99,62";"3.987,21";0;"3.905,78";"114,52";0;"109,34";100;0;"97,96";"4.563,39";0;"4.563,39";"125,31";0;"125,07";100;0;100;"5.168,96";0;"5.097,16";"132,52";0;"128,52";100;0;"98,61";"4.994,74";0;"4.927,53";"123,01";0;"120,87";100;0;"98,65";4.761;"3.611,2";"5.659,94";"105,18";"81,29";"124,55";100;"75,85";"118,88";"6.710,42";0;"6.791,61";"126,95";0;"127,34";100;0;"101,21"
09. Moncloa-Aravaca;096. El Plantío;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;0;0;0;0;0;0;100;0;0;"3.144,23";0;"3.305,21";"109,39";0;"112,24";100;0;"105,12";"3.359,38";0;"3.647,62";"103,95";0;"112,86";100;0;"108,58";"3.146,36";0;"3.146,36";"93,48";0;"90,59";100;0;100;"4.576,47";"5.263,7";"3.420,66";"131,45";"165,71";"95,76";100;"115,02";"74,74";"4.267,15";0;"4.119,93";"117,18";0;"112,91";100;0;"96,55";"4.544,1";0;"4.544,1";"116,5";0;"114,57";100;0;100;0;0;0;0;0;0;100;0;0;"4.470,67";0;"4.250,1";"98,76";0;"93,53";100;0;"95,07";"5.946,59";0;"6.044,92";"112,5";0;"113,34";100;0;"101,65"
09. Moncloa-Aravaca;097. Aravaca;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"3.371,6";"3.510,68";"3.057,46";"130,36";"147,95";"115,91";100;"104,13";"90,68";"3.597,78";"3.644,06";"3.562,15";"125,17";"142,35";"120,97";100;"101,29";"99,01";"3.782,06";"3.927,83";"3.634,45";"117,02";"121,53";"112,46";100;"103,85";"96,1";"4.059,23";"4.907,83";"3.896,04";"120,61";"168,45";"112,17";100;"120,91";"95,98";"3.891,01";"4.575,68";"3.745,64";"111,76";"144,05";"104,86";100;"117,6";"96,26";"3.993,14";0;"3.959,31";"109,65";0;"108,51";100;0;"99,15";"4.361,71";0;"4.388,88";"111,83";0;"110,66";100;0;"100,62";"4.564,22";0;"4.542,44";"112,41";0;"111,43";100;0;"99,52";"5.203,49";"6.266,18";"4.994,53";"114,95";"141,05";"109,91";100;"120,42";"95,98";"5.644,82";"5.855,11";"5.602,76";"106,79";"116,14";"105,05";100;"103,73";"99,25"
10. Latina;10. Latina;"3.159,32";"3.337,35";"2.984,61";"84,33";"95,9";"77,32";100;"105,64";"94,47";"3.002,48";"3.287,69";"2.757,29";"84,73";"98,33";"74,78";100;"109,5";"91,83";"2.543,36";"2.781,39";"2.360,61";"77,52";"84,78";"71,95";100;"109,36";"92,81";"2.576,38";"2.871,2";"2.381,91";"79,4";"88,49";"73,41";100;"111,44";"92,45";"2.265,59";"2.231,13";"2.288,53";"73,54";"72,43";"74,29";100;"72,43";"74,29";"1.842,46";"1.893,77";"1.799,9";"70,5";"72,46";"68,87";100;"102,78";"97,69";"1.744,21";"1.865,22";"1.631,43";"74,28";"79,43";"69,47";100;"106,94";"93,53";"1.503,2";"1.590,77";"1.442,36";"64,2";"67,94";"61,6";100;"105,83";"95,95";"1.520,01";"1.580,41";"1.499,15";"45,06";"46,74";"1.499,15";100;"103,97";"98,63";"1.635,21";"1.712,45";"1.599,76";"63,23";"72,17";"60,65";100;"104,72";"97,83";"1.785,71";"1.860,24";"1.758,33";"62,13";"72,67";"59,71";100;"104,17";"98,47";"2.103,49";"2.174,81";"2.083,55";"65,09";"67,29";"64,47";100;"103,39";"99,05";"2.309,59";"2.395,74";"2.290,91";"68,62";"82,23";"65,96";100;"103,73";"99,19";"2.423,18";"2.794,27";"2.307,11";"69,6";"87,97";"64,59";100;"115,31";"95,21";"2.340,85";"2.376,24";"2.334,12";"64,28";"65,79";"63,97";100;"101,51";"99,71";"2.507,78";"2.657,49";"2.482,76";"64,3";"74,89";"62,6";100;"105,97";99;"2.636,1";"2.952,5";"2.586,06";"64,92";"74,23";"63,44";100;112;"98,1";"2.895,11";"3.134,34";"2.839,67";"63,96";"70,55";"62,49";100;"108,26";"98,09";"3.534,13";"3.774,75";"3.487,92";"66,86";"74,87";"65,4";100;"106,81";"98,69"
10. Latina;101. Los Cármenes;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"1.633,22";"1.828,23";"1.544,15";"63,15";"77,04";"58,54";100;"111,94";"94,55";"1.767,85";"1.877,63";"1.716,04";"61,51";"73,35";"58,28";100;"106,21";"97,07";"2.021,75";"2.199,57";"1.983,09";"62,56";"68,06";"61,36";100;"108,8";"98,09";"2.468,47";"2.618,48";"2.427,96";"73,34";"89,87";"69,9";100;"106,08";"98,36";"2.319,7";"2.450,3";"2.287,05";"66,63";"77,14";"64,03";100;"105,63";"98,59";"2.465,68";"2.529,92";"2.453,6";"67,71";"70,05";"67,25";100;"102,61";"99,51";"2.672,55";"2.698,5";"2.664,71";"68,52";"76,05";"67,19";100;"100,97";"99,71";"2.722,75";"2.654,5";"2.731,98";"67,06";"66,74";"67,02";100;"97,49";"100,34";"2.971,74";"3.210,06";"2.901,78";"65,65";"72,26";"63,86";100;"108,02";"97,65";"3.502,59";"3.570,2";"3.486,71";"66,27";"70,82";"65,37";100;"101,93";"99,55"
10. Latina;102. Puerta del Ángel;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"1.651,93";"1.626,83";"1.668,92";"63,87";"68,56";"63,27";100;"98,48";"101,03";"1.932,71";"1.931,03";"1.933,64";"67,24";"75,43";"65,67";100;"99,91";"100,05";"2.323,04";"2.277,35";"2.338,19";"71,88";"70,47";"72,35";100;"98,03";"100,65";"2.574,74";"2.557,8";"2.579,8";"76,5";"87,79";"74,28";100;"99,34";"100,2";"2.575,67";"2.644,48";"2.554,93";"73,98";"83,25";"71,53";100;"102,67";"99,19";"2.611,52";"2.603,64";"2.613,76";"71,71";"72,09";"71,63";100;"99,7";"100,09";"2.796,26";"2.874,02";"2.772,14";"71,69";81;"69,9";100;"102,78";"99,14";"2.883,88";"3.051,3";"2.832,68";"71,03";"76,72";"69,49";100;"105,81";"98,22";"3.293,67";"3.417,8";"3.239,32";"72,76";"76,93";"71,28";100;"103,77";"98,35";"4.033,3";"3.894,92";"4.070,22";"76,31";"77,26";"76,31";100;"96,57";"100,92"
10. Latina;103. Lucero;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;"1.567,29";"1.636,63";"1.551,17";"60,6";"68,97";"58,81";100;"104,42";"98,97";"1.707,95";"1.727,76";"1.703,47";"59,42";"67,49";"57,85";100;"101,16";"99,74";"2.099,75";"2.262,57";"2.066,87";"64,97";"70,01";"63,95";100;"107,75";"98,43";"2.230,17";"2.167,77";"2.239,02";"66,26";"74,4";"64,46";100;"97,2";"100,4";"2.334,97";"2.517,12";"2.298,54";"67,07";"79,24";"64,35";100;"107,8";"98,44";"2.294,92";"2.422,6";"2.274,44";"63,02";"67,07";"62,34";100;"105,56";"99,11";"2.408,06";"2.434,32";"2.404,3";"61,74";"68,6";"60,62";100;"101,09";"99,84";"2.608,14";"3.382,33";"2.456,39";"64,23";"85,04";"60,26";100;"129,68";"94,18";"2.852,81";"3.017,42";"2.819,89";"63,02";"67,92";"62,05";100;"105,77";"98,85";"3.310,43";"3.719,24";"3.258,35";"62,63";"73,77";"61,09";100;"112,35";"98,43"
